--- Starting Multi-Seed Training for Seeds: [13079] ---

=======================================================
  Training Seed 13079 on Device: cuda
=======================================================
Seed 13079 | Epoch 05/760 | Avg R: 0.0056 | Val Loss: 0.0082 | KL: 0.0149 | LinErr: 0.941 | YawErr: 0.727 | |A|: 0.118 | R>0: 71.10% | Done: 0.00% | Sigma: 0.370 | Steps: 1310720 | Time: 14.9s
Seed 13079 | Epoch 70/760 | Avg R: 0.0018 | Val Loss: 0.0004 | KL: 0.0151 | LinErr: 1.092 | YawErr: 0.815 | |A|: 0.321 | R>0: 25.64% | Done: 3.41% | Sigma: 0.412 | Steps: 18350080 | Time: 138.0s
Seed 13079 | Epoch 75/760 | Avg R: 0.0023 | Val Loss: 0.0003 | KL: 0.0139 | LinErr: 0.993 | YawErr: 0.759 | |A|: 0.265 | R>0: 32.57% | Done: 2.51% | Sigma: 0.410 | Steps: 19660800 | Time: 147.7s
Seed 13079 | Epoch 80/760 | Avg R: 0.0034 | Val Loss: 0.0002 | KL: 0.0154 | LinErr: 0.959 | YawErr: 0.741 | |A|: 0.262 | R>0: 44.42% | Done: 1.73% | Sigma: 0.404 | Steps: 20971520 | Time: 157.8s
Seed 13079 | Epoch 85/760 | Avg R: 0.0041 | Val Loss: 0.0002 | KL: 0.0135 | LinErr: 0.955 | YawErr: 0.666 | |A|: 0.305 | R>0: 54.29% | Done: 1.11% | Sigma: 0.398 | Steps: 22282240 | Time: 168.9s
Seed 13079 | Epoch 90/760 | Avg R: 0.0047 | Val Loss: 0.0001 | KL: 0.0137 | LinErr: 0.945 | YawErr: 0.593 | |A|: 0.331 | R>0: 59.16% | Done: 0.65% | Sigma: 0.389 | Steps: 23592960 | Time: 180.5s
Seed 13079 | Epoch 95/760 | Avg R: 0.0051 | Val Loss: 0.0001 | KL: 0.0129 | LinErr: 0.944 | YawErr: 0.618 | |A|: 0.340 | R>0: 58.86% | Done: 0.63% | Sigma: 0.381 | Steps: 24903680 | Time: 192.3s
Seed 13079 | Epoch 100/760 | Avg R: 0.0058 | Val Loss: 0.0001 | KL: 0.0138 | LinErr: 0.956 | YawErr: 0.648 | |A|: 0.340 | R>0: 59.80% | Done: 1.23% | Sigma: 0.373 | Steps: 26214400 | Time: 203.8s
Seed 13079 | Epoch 105/760 | Avg R: 0.0074 | Val Loss: 0.0001 | KL: 0.0157 | LinErr: 0.952 | YawErr: 0.559 | |A|: 0.333 | R>0: 68.94% | Done: 1.54% | Sigma: 0.363 | Steps: 27525120 | Time: 215.6s
Seed 13079 | Epoch 110/760 | Avg R: 0.0094 | Val Loss: 0.0001 | KL: 0.0150 | LinErr: 0.926 | YawErr: 0.442 | |A|: 0.326 | R>0: 80.26% | Done: 1.14% | Sigma: 0.351 | Steps: 28835840 | Time: 227.1s
Seed 13079 | Epoch 115/760 | Avg R: 0.0111 | Val Loss: 0.0001 | KL: 0.0148 | LinErr: 0.896 | YawErr: 0.367 | |A|: 0.324 | R>0: 88.25% | Done: 0.70% | Sigma: 0.337 | Steps: 30146560 | Time: 239.0s
Seed 13079 | Epoch 120/760 | Avg R: 0.0118 | Val Loss: 0.0001 | KL: 0.0156 | LinErr: 0.883 | YawErr: 0.361 | |A|: 0.325 | R>0: 91.69% | Done: 0.36% | Sigma: 0.324 | Steps: 31457280 | Time: 250.5s
Seed 13079 | Epoch 125/760 | Avg R: 0.0121 | Val Loss: 0.0001 | KL: 0.0169 | LinErr: 0.879 | YawErr: 0.379 | |A|: 0.332 | R>0: 93.21% | Done: 0.20% | Sigma: 0.313 | Steps: 32768000 | Time: 261.8s
Seed 13079 | Epoch 130/760 | Avg R: 0.0124 | Val Loss: 0.0001 | KL: 0.0182 | LinErr: 0.880 | YawErr: 0.382 | |A|: 0.339 | R>0: 94.29% | Done: 0.10% | Sigma: 0.303 | Steps: 34078720 | Time: 273.2s
Seed 13079 | Epoch 135/760 | Avg R: 0.0124 | Val Loss: 0.0001 | KL: 0.0191 | LinErr: 0.876 | YawErr: 0.404 | |A|: 0.343 | R>0: 95.03% | Done: 0.04% | Sigma: 0.294 | Steps: 35389440 | Time: 284.8s
Seed 13079 | Epoch 140/760 | Avg R: 0.0126 | Val Loss: 0.0001 | KL: 0.0208 | LinErr: 0.873 | YawErr: 0.409 | |A|: 0.347 | R>0: 95.67% | Done: 0.02% | Sigma: 0.288 | Steps: 36700160 | Time: 296.8s
Seed 13079 | Epoch 145/760 | Avg R: 0.0125 | Val Loss: 0.0001 | KL: 0.0220 | LinErr: 0.864 | YawErr: 0.457 | |A|: 0.348 | R>0: 95.03% | Done: 0.01% | Sigma: 0.285 | Steps: 38010880 | Time: 306.9s
Seed 13079 | Epoch 150/760 | Avg R: 0.0126 | Val Loss: 0.0001 | KL: 0.0209 | LinErr: 0.859 | YawErr: 0.482 | |A|: 0.347 | R>0: 94.94% | Done: 0.01% | Sigma: 0.282 | Steps: 39321600 | Time: 317.2s
Seed 13079 | Epoch 155/760 | Avg R: 0.0128 | Val Loss: 0.0001 | KL: 0.0176 | LinErr: 0.860 | YawErr: 0.482 | |A|: 0.347 | R>0: 95.35% | Done: 0.00% | Sigma: 0.280 | Steps: 40632320 | Time: 327.0s
Seed 13079 | Epoch 160/760 | Avg R: 0.0134 | Val Loss: 0.0001 | KL: 0.0230 | LinErr: 0.856 | YawErr: 0.420 | |A|: 0.352 | R>0: 96.81% | Done: 0.00% | Sigma: 0.277 | Steps: 41943040 | Time: 337.4s
Seed 13079 | Epoch 165/760 | Avg R: 0.0142 | Val Loss: 0.0001 | KL: 0.0219 | LinErr: 0.851 | YawErr: 0.348 | |A|: 0.359 | R>0: 98.05% | Done: 0.00% | Sigma: 0.273 | Steps: 43253760 | Time: 349.5s
Seed 13079 | Epoch 170/760 | Avg R: 0.0142 | Val Loss: 0.0002 | KL: 0.0214 | LinErr: 0.848 | YawErr: 0.364 | |A|: 0.362 | R>0: 97.85% | Done: 0.00% | Sigma: 0.271 | Steps: 44564480 | Time: 359.0s
Seed 13079 | Epoch 175/760 | Avg R: 0.0142 | Val Loss: 0.0001 | KL: 0.0168 | LinErr: 0.842 | YawErr: 0.401 | |A|: 0.363 | R>0: 97.62% | Done: 0.00% | Sigma: 0.269 | Steps: 45875200 | Time: 368.3s
Seed 13079 | Epoch 180/760 | Avg R: 0.0145 | Val Loss: 0.0001 | KL: 0.0216 | LinErr: 0.842 | YawErr: 0.362 | |A|: 0.364 | R>0: 97.81% | Done: 0.01% | Sigma: 0.267 | Steps: 47185920 | Time: 379.9s
Seed 13079 | Epoch 185/760 | Avg R: 0.0153 | Val Loss: 0.0001 | KL: 0.0226 | LinErr: 0.842 | YawErr: 0.298 | |A|: 0.367 | R>0: 98.43% | Done: 0.01% | Sigma: 0.263 | Steps: 48496640 | Time: 391.0s
Seed 13079 | Epoch 190/760 | Avg R: 0.0155 | Val Loss: 0.0001 | KL: 0.0227 | LinErr: 0.832 | YawErr: 0.313 | |A|: 0.371 | R>0: 98.35% | Done: 0.02% | Sigma: 0.261 | Steps: 49807360 | Time: 402.6s
Seed 13079 | Epoch 195/760 | Avg R: 0.0159 | Val Loss: 0.0001 | KL: 0.0231 | LinErr: 0.825 | YawErr: 0.292 | |A|: 0.373 | R>0: 98.45% | Done: 0.01% | Sigma: 0.259 | Steps: 51118080 | Time: 413.1s
Seed 13079 | Epoch 200/760 | Avg R: 0.0159 | Val Loss: 0.0001 | KL: 0.0184 | LinErr: 0.823 | YawErr: 0.300 | |A|: 0.374 | R>0: 98.28% | Done: 0.01% | Sigma: 0.258 | Steps: 52428800 | Time: 422.2s
Seed 13079 | Epoch 205/760 | Avg R: 0.0159 | Val Loss: 0.0001 | KL: 0.0229 | LinErr: 0.824 | YawErr: 0.313 | |A|: 0.376 | R>0: 98.12% | Done: 0.01% | Sigma: 0.256 | Steps: 53739520 | Time: 433.3s
Seed 13079 | Epoch 210/760 | Avg R: 0.0161 | Val Loss: 0.0001 | KL: 0.0248 | LinErr: 0.821 | YawErr: 0.312 | |A|: 0.376 | R>0: 98.11% | Done: 0.01% | Sigma: 0.255 | Steps: 55050240 | Time: 443.5s
Seed 13079 | Epoch 215/760 | Avg R: 0.0167 | Val Loss: 0.0001 | KL: 0.0242 | LinErr: 0.811 | YawErr: 0.260 | |A|: 0.378 | R>0: 98.55% | Done: 0.01% | Sigma: 0.255 | Steps: 56360960 | Time: 452.7s
Seed 13079 | Epoch 220/760 | Avg R: 0.0167 | Val Loss: 0.0001 | KL: 0.0203 | LinErr: 0.804 | YawErr: 0.276 | |A|: 0.380 | R>0: 98.53% | Done: 0.01% | Sigma: 0.254 | Steps: 57671680 | Time: 461.8s
Seed 13079 | Epoch 225/760 | Avg R: 0.0168 | Val Loss: 0.0001 | KL: 0.0228 | LinErr: 0.804 | YawErr: 0.274 | |A|: 0.385 | R>0: 98.53% | Done: 0.01% | Sigma: 0.254 | Steps: 58982400 | Time: 471.1s
Seed 13079 | Epoch 230/760 | Avg R: 0.0168 | Val Loss: 0.0001 | KL: 0.0199 | LinErr: 0.805 | YawErr: 0.271 | |A|: 0.386 | R>0: 98.56% | Done: 0.01% | Sigma: 0.254 | Steps: 60293120 | Time: 480.1s
Seed 13079 | Epoch 235/760 | Avg R: 0.0169 | Val Loss: 0.0001 | KL: 0.0142 | LinErr: 0.803 | YawErr: 0.272 | |A|: 0.391 | R>0: 98.44% | Done: 0.01% | Sigma: 0.254 | Steps: 61603840 | Time: 488.7s
Seed 13079 | Epoch 240/760 | Avg R: 0.0171 | Val Loss: 0.0001 | KL: 0.0208 | LinErr: 0.800 | YawErr: 0.240 | |A|: 0.397 | R>0: 98.49% | Done: 0.00% | Sigma: 0.253 | Steps: 62914560 | Time: 497.6s
Seed 13079 | Epoch 245/760 | Avg R: 0.0170 | Val Loss: 0.0001 | KL: 0.0235 | LinErr: 0.797 | YawErr: 0.264 | |A|: 0.399 | R>0: 98.44% | Done: 0.01% | Sigma: 0.253 | Steps: 64225280 | Time: 507.3s
Seed 13079 | Epoch 250/760 | Avg R: 0.0170 | Val Loss: 0.0001 | KL: 0.0181 | LinErr: 0.793 | YawErr: 0.273 | |A|: 0.400 | R>0: 98.35% | Done: 0.00% | Sigma: 0.253 | Steps: 65536000 | Time: 516.4s
Seed 13079 | Epoch 255/760 | Avg R: 0.0171 | Val Loss: 0.0001 | KL: 0.0183 | LinErr: 0.788 | YawErr: 0.261 | |A|: 0.403 | R>0: 98.24% | Done: 0.01% | Sigma: 0.253 | Steps: 66846720 | Time: 526.1s
Seed 13079 | Epoch 260/760 | Avg R: 0.0172 | Val Loss: 0.0001 | KL: 0.0211 | LinErr: 0.786 | YawErr: 0.238 | |A|: 0.405 | R>0: 98.13% | Done: 0.01% | Sigma: 0.253 | Steps: 68157440 | Time: 534.7s
Seed 13079 | Epoch 265/760 | Avg R: 0.0171 | Val Loss: 0.0001 | KL: 0.0206 | LinErr: 0.785 | YawErr: 0.241 | |A|: 0.407 | R>0: 97.90% | Done: 0.02% | Sigma: 0.253 | Steps: 69468160 | Time: 543.4s
Seed 13079 | Epoch 270/760 | Avg R: 0.0170 | Val Loss: 0.0002 | KL: 0.0192 | LinErr: 0.785 | YawErr: 0.243 | |A|: 0.407 | R>0: 97.72% | Done: 0.03% | Sigma: 0.254 | Steps: 70778880 | Time: 552.4s
Seed 13079 | Epoch 275/760 | Avg R: 0.0171 | Val Loss: 0.0001 | KL: 0.0240 | LinErr: 0.779 | YawErr: 0.249 | |A|: 0.408 | R>0: 97.65% | Done: 0.03% | Sigma: 0.253 | Steps: 72089600 | Time: 561.0s
Seed 13079 | Epoch 280/760 | Avg R: 0.0170 | Val Loss: 0.0001 | KL: 0.0237 | LinErr: 0.776 | YawErr: 0.256 | |A|: 0.411 | R>0: 97.48% | Done: 0.04% | Sigma: 0.253 | Steps: 73400320 | Time: 570.0s
Seed 13079 | Epoch 285/760 | Avg R: 0.0170 | Val Loss: 0.0001 | KL: 0.0242 | LinErr: 0.780 | YawErr: 0.248 | |A|: 0.409 | R>0: 97.53% | Done: 0.05% | Sigma: 0.255 | Steps: 74711040 | Time: 580.0s
Seed 13079 | Epoch 290/760 | Avg R: 0.0171 | Val Loss: 0.0002 | KL: 0.0207 | LinErr: 0.776 | YawErr: 0.242 | |A|: 0.408 | R>0: 97.63% | Done: 0.04% | Sigma: 0.255 | Steps: 76021760 | Time: 589.2s
Seed 13079 | Epoch 295/760 | Avg R: 0.0173 | Val Loss: 0.0001 | KL: 0.0250 | LinErr: 0.775 | YawErr: 0.218 | |A|: 0.409 | R>0: 97.84% | Done: 0.04% | Sigma: 0.255 | Steps: 77332480 | Time: 598.6s
Seed 13079 | Epoch 300/760 | Avg R: 0.0173 | Val Loss: 0.0001 | KL: 0.0212 | LinErr: 0.776 | YawErr: 0.212 | |A|: 0.410 | R>0: 97.71% | Done: 0.03% | Sigma: 0.256 | Steps: 78643200 | Time: 607.4s
Seed 13079 | Epoch 305/760 | Avg R: 0.0173 | Val Loss: 0.0001 | KL: 0.0209 | LinErr: 0.768 | YawErr: 0.227 | |A|: 0.411 | R>0: 97.67% | Done: 0.03% | Sigma: 0.256 | Steps: 79953920 | Time: 616.0s
Seed 13079 | Epoch 310/760 | Avg R: 0.0173 | Val Loss: 0.0001 | KL: 0.0201 | LinErr: 0.765 | YawErr: 0.231 | |A|: 0.413 | R>0: 97.78% | Done: 0.02% | Sigma: 0.256 | Steps: 81264640 | Time: 625.2s
Seed 13079 | Epoch 315/760 | Avg R: 0.0174 | Val Loss: 0.0001 | KL: 0.0249 | LinErr: 0.762 | YawErr: 0.213 | |A|: 0.411 | R>0: 97.92% | Done: 0.02% | Sigma: 0.257 | Steps: 82575360 | Time: 634.3s
Seed 13079 | Epoch 320/760 | Avg R: 0.0174 | Val Loss: 0.0002 | KL: 0.0193 | LinErr: 0.756 | YawErr: 0.211 | |A|: 0.408 | R>0: 97.95% | Done: 0.01% | Sigma: 0.258 | Steps: 83886080 | Time: 643.1s
Seed 13079 | Epoch 325/760 | Avg R: 0.0175 | Val Loss: 0.0001 | KL: 0.0215 | LinErr: 0.748 | YawErr: 0.222 | |A|: 0.407 | R>0: 98.00% | Done: 0.02% | Sigma: 0.258 | Steps: 85196800 | Time: 652.2s
Seed 13079 | Epoch 330/760 | Avg R: 0.0176 | Val Loss: 0.0001 | KL: 0.0182 | LinErr: 0.744 | YawErr: 0.212 | |A|: 0.405 | R>0: 97.96% | Done: 0.02% | Sigma: 0.259 | Steps: 86507520 | Time: 661.7s
Seed 13079 | Epoch 335/760 | Avg R: 0.0178 | Val Loss: 0.0001 | KL: 0.0238 | LinErr: 0.738 | YawErr: 0.215 | |A|: 0.403 | R>0: 97.91% | Done: 0.02% | Sigma: 0.259 | Steps: 87818240 | Time: 670.8s
Seed 13079 | Epoch 340/760 | Avg R: 0.0179 | Val Loss: 0.0001 | KL: 0.0198 | LinErr: 0.734 | YawErr: 0.215 | |A|: 0.403 | R>0: 98.00% | Done: 0.02% | Sigma: 0.259 | Steps: 89128960 | Time: 679.3s
Seed 13079 | Epoch 345/760 | Avg R: 0.0180 | Val Loss: 0.0001 | KL: 0.0199 | LinErr: 0.731 | YawErr: 0.209 | |A|: 0.403 | R>0: 98.02% | Done: 0.01% | Sigma: 0.260 | Steps: 90439680 | Time: 687.9s
Seed 13079 | Epoch 350/760 | Avg R: 0.0181 | Val Loss: 0.0001 | KL: 0.0223 | LinErr: 0.728 | YawErr: 0.192 | |A|: 0.402 | R>0: 98.05% | Done: 0.01% | Sigma: 0.261 | Steps: 91750400 | Time: 696.9s
Seed 13079 | Epoch 355/760 | Avg R: 0.0183 | Val Loss: 0.0002 | KL: 0.0226 | LinErr: 0.723 | YawErr: 0.191 | |A|: 0.403 | R>0: 98.10% | Done: 0.01% | Sigma: 0.261 | Steps: 93061120 | Time: 705.5s
Seed 13079 | Epoch 360/760 | Avg R: 0.0183 | Val Loss: 0.0002 | KL: 0.0214 | LinErr: 0.718 | YawErr: 0.198 | |A|: 0.401 | R>0: 98.08% | Done: 0.01% | Sigma: 0.262 | Steps: 94371840 | Time: 715.0s
Seed 13079 | Epoch 365/760 | Avg R: 0.0184 | Val Loss: 0.0002 | KL: 0.0224 | LinErr: 0.713 | YawErr: 0.203 | |A|: 0.400 | R>0: 98.09% | Done: 0.01% | Sigma: 0.263 | Steps: 95682560 | Time: 723.7s
Seed 13079 | Epoch 370/760 | Avg R: 0.0186 | Val Loss: 0.0002 | KL: 0.0199 | LinErr: 0.706 | YawErr: 0.205 | |A|: 0.399 | R>0: 98.07% | Done: 0.01% | Sigma: 0.264 | Steps: 96993280 | Time: 732.3s
Seed 13079 | Epoch 375/760 | Avg R: 0.0187 | Val Loss: 0.0002 | KL: 0.0230 | LinErr: 0.697 | YawErr: 0.210 | |A|: 0.397 | R>0: 98.05% | Done: 0.01% | Sigma: 0.265 | Steps: 98304000 | Time: 741.4s
Seed 13079 | Epoch 380/760 | Avg R: 0.0188 | Val Loss: 0.0002 | KL: 0.0207 | LinErr: 0.691 | YawErr: 0.200 | |A|: 0.395 | R>0: 98.08% | Done: 0.01% | Sigma: 0.267 | Steps: 99614720 | Time: 750.6s
Seed 13079 | Epoch 385/760 | Avg R: 0.0188 | Val Loss: 0.0002 | KL: 0.0229 | LinErr: 0.684 | YawErr: 0.196 | |A|: 0.394 | R>0: 98.05% | Done: 0.01% | Sigma: 0.268 | Steps: 100925440 | Time: 759.9s
Seed 13079 | Epoch 390/760 | Avg R: 0.0189 | Val Loss: 0.0002 | KL: 0.0244 | LinErr: 0.676 | YawErr: 0.198 | |A|: 0.391 | R>0: 98.09% | Done: 0.01% | Sigma: 0.269 | Steps: 102236160 | Time: 769.1s
Seed 13079 | Epoch 395/760 | Avg R: 0.0191 | Val Loss: 0.0002 | KL: 0.0180 | LinErr: 0.666 | YawErr: 0.190 | |A|: 0.389 | R>0: 98.08% | Done: 0.01% | Sigma: 0.270 | Steps: 103546880 | Time: 777.7s
Seed 13079 | Epoch 400/760 | Avg R: 0.0193 | Val Loss: 0.0002 | KL: 0.0217 | LinErr: 0.653 | YawErr: 0.196 | |A|: 0.390 | R>0: 98.03% | Done: 0.01% | Sigma: 0.270 | Steps: 104857600 | Time: 786.7s
Seed 13079 | Epoch 405/760 | Avg R: 0.0194 | Val Loss: 0.0002 | KL: 0.0194 | LinErr: 0.640 | YawErr: 0.207 | |A|: 0.390 | R>0: 98.03% | Done: 0.01% | Sigma: 0.271 | Steps: 106168320 | Time: 795.4s
Seed 13079 | Epoch 410/760 | Avg R: 0.0196 | Val Loss: 0.0002 | KL: 0.0217 | LinErr: 0.632 | YawErr: 0.202 | |A|: 0.390 | R>0: 97.99% | Done: 0.01% | Sigma: 0.272 | Steps: 107479040 | Time: 804.0s
Seed 13079 | Epoch 415/760 | Avg R: 0.0198 | Val Loss: 0.0002 | KL: 0.0211 | LinErr: 0.622 | YawErr: 0.200 | |A|: 0.391 | R>0: 98.03% | Done: 0.02% | Sigma: 0.273 | Steps: 108789760 | Time: 813.1s
Seed 13079 | Epoch 420/760 | Avg R: 0.0199 | Val Loss: 0.0002 | KL: 0.0234 | LinErr: 0.614 | YawErr: 0.210 | |A|: 0.391 | R>0: 98.08% | Done: 0.01% | Sigma: 0.273 | Steps: 110100480 | Time: 821.8s
Seed 13079 | Epoch 425/760 | Avg R: 0.0200 | Val Loss: 0.0002 | KL: 0.0239 | LinErr: 0.604 | YawErr: 0.202 | |A|: 0.390 | R>0: 98.07% | Done: 0.01% | Sigma: 0.274 | Steps: 111411200 | Time: 830.6s
Seed 13079 | Epoch 430/760 | Avg R: 0.0202 | Val Loss: 0.0002 | KL: 0.0209 | LinErr: 0.594 | YawErr: 0.187 | |A|: 0.389 | R>0: 98.08% | Done: 0.01% | Sigma: 0.275 | Steps: 112721920 | Time: 839.7s
Seed 13079 | Epoch 435/760 | Avg R: 0.0203 | Val Loss: 0.0002 | KL: 0.0221 | LinErr: 0.585 | YawErr: 0.197 | |A|: 0.386 | R>0: 98.02% | Done: 0.01% | Sigma: 0.276 | Steps: 114032640 | Time: 848.4s
Seed 13079 | Epoch 440/760 | Avg R: 0.0204 | Val Loss: 0.0002 | KL: 0.0211 | LinErr: 0.575 | YawErr: 0.196 | |A|: 0.386 | R>0: 97.94% | Done: 0.01% | Sigma: 0.276 | Steps: 115343360 | Time: 857.4s
Seed 13079 | Epoch 445/760 | Avg R: 0.0204 | Val Loss: 0.0002 | KL: 0.0224 | LinErr: 0.562 | YawErr: 0.202 | |A|: 0.386 | R>0: 97.86% | Done: 0.01% | Sigma: 0.277 | Steps: 116654080 | Time: 866.1s
Seed 13079 | Epoch 450/760 | Avg R: 0.0206 | Val Loss: 0.0002 | KL: 0.0212 | LinErr: 0.549 | YawErr: 0.198 | |A|: 0.385 | R>0: 97.91% | Done: 0.01% | Sigma: 0.278 | Steps: 117964800 | Time: 874.7s
Seed 13079 | Epoch 455/760 | Avg R: 0.0207 | Val Loss: 0.0002 | KL: 0.0229 | LinErr: 0.536 | YawErr: 0.202 | |A|: 0.383 | R>0: 97.89% | Done: 0.01% | Sigma: 0.278 | Steps: 119275520 | Time: 883.7s
Seed 13079 | Epoch 460/760 | Avg R: 0.0209 | Val Loss: 0.0002 | KL: 0.0200 | LinErr: 0.521 | YawErr: 0.198 | |A|: 0.381 | R>0: 98.01% | Done: 0.02% | Sigma: 0.279 | Steps: 120586240 | Time: 892.2s
Seed 13079 | Epoch 465/760 | Avg R: 0.0210 | Val Loss: 0.0002 | KL: 0.0207 | LinErr: 0.505 | YawErr: 0.200 | |A|: 0.376 | R>0: 98.10% | Done: 0.01% | Sigma: 0.280 | Steps: 121896960 | Time: 901.1s
Seed 13079 | Epoch 470/760 | Avg R: 0.0212 | Val Loss: 0.0002 | KL: 0.0206 | LinErr: 0.490 | YawErr: 0.192 | |A|: 0.374 | R>0: 98.17% | Done: 0.01% | Sigma: 0.280 | Steps: 123207680 | Time: 909.6s
Seed 13079 | Epoch 475/760 | Avg R: 0.0214 | Val Loss: 0.0002 | KL: 0.0211 | LinErr: 0.472 | YawErr: 0.184 | |A|: 0.370 | R>0: 98.15% | Done: 0.01% | Sigma: 0.281 | Steps: 124518400 | Time: 918.3s
Seed 13079 | Epoch 480/760 | Avg R: 0.0217 | Val Loss: 0.0002 | KL: 0.0225 | LinErr: 0.455 | YawErr: 0.190 | |A|: 0.369 | R>0: 98.20% | Done: 0.01% | Sigma: 0.281 | Steps: 125829120 | Time: 927.0s
Seed 13079 | Epoch 485/760 | Avg R: 0.0220 | Val Loss: 0.0002 | KL: 0.0231 | LinErr: 0.442 | YawErr: 0.190 | |A|: 0.369 | R>0: 98.22% | Done: 0.01% | Sigma: 0.282 | Steps: 127139840 | Time: 935.6s
Seed 13079 | Epoch 490/760 | Avg R: 0.0222 | Val Loss: 0.0002 | KL: 0.0253 | LinErr: 0.427 | YawErr: 0.184 | |A|: 0.370 | R>0: 98.21% | Done: 0.02% | Sigma: 0.282 | Steps: 128450560 | Time: 944.3s
Seed 13079 | Epoch 495/760 | Avg R: 0.0223 | Val Loss: 0.0003 | KL: 0.0227 | LinErr: 0.411 | YawErr: 0.180 | |A|: 0.373 | R>0: 98.09% | Done: 0.02% | Sigma: 0.283 | Steps: 129761280 | Time: 953.2s
Seed 13079 | Epoch 500/760 | Avg R: 0.0224 | Val Loss: 0.0002 | KL: 0.0232 | LinErr: 0.399 | YawErr: 0.179 | |A|: 0.374 | R>0: 97.97% | Done: 0.02% | Sigma: 0.284 | Steps: 131072000 | Time: 961.8s
Seed 13079 | Epoch 505/760 | Avg R: 0.0225 | Val Loss: 0.0002 | KL: 0.0194 | LinErr: 0.388 | YawErr: 0.187 | |A|: 0.374 | R>0: 97.82% | Done: 0.02% | Sigma: 0.285 | Steps: 132382720 | Time: 970.7s
Seed 13079 | Epoch 510/760 | Avg R: 0.0227 | Val Loss: 0.0002 | KL: 0.0172 | LinErr: 0.380 | YawErr: 0.175 | |A|: 0.374 | R>0: 97.86% | Done: 0.02% | Sigma: 0.285 | Steps: 133693440 | Time: 979.3s
